chunk_size,overlap,model,query,rank,score,topic,chunk_id,text_preview
800,80,MiniLM,Can retrieval completely replace parameter updates for domain adaptation?,1,0.47400233149528503,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Can retrieval completely replace parameter updates for domain adaptation?,2,0.4413301348686218,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Can retrieval completely replace parameter updates for domain adaptation?,3,0.38445353507995605,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MiniLM,What happens if my chunks are too small to contain a complete answer?,1,0.5109556913375854,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,What happens if my chunks are too small to contain a complete answer?,2,0.4094948470592499,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,What happens if my chunks are too small to contain a complete answer?,3,0.21785733103752136,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Does splitting documents always improve search precision?,1,0.583583414554596,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,Does splitting documents always improve search precision?,2,0.5067424178123474,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,Does splitting documents always improve search precision?,3,0.31280753016471863,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,How do I handle tables and code blocks when segmenting documents?,1,0.38268226385116577,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,How do I handle tables and code blocks when segmenting documents?,2,0.3824288547039032,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,How do I handle tables and code blocks when segmenting documents?,3,0.2174210548400879,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Is generating a fake answer before search the same as fine-tuning?,1,0.3971341550350189,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,Is generating a fake answer before search the same as fine-tuning?,2,0.3307223916053772,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Is generating a fake answer before search the same as fine-tuning?,3,0.32230478525161743,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,Why would I want the LLM to hallucinate before retrieval?,1,0.24916236102581024,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Why would I want the LLM to hallucinate before retrieval?,2,0.23230956494808197,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,Why would I want the LLM to hallucinate before retrieval?,3,0.19695106148719788,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,Does HyDE work when the query uses jargon the LLM doesn't know?,1,0.6352283358573914,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,Does HyDE work when the query uses jargon the LLM doesn't know?,2,0.32409757375717163,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Does HyDE work when the query uses jargon the LLM doesn't know?,3,0.30533260107040405,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Why do two semantically similar sentences sometimes have low cosine scores?,1,0.30699604749679565,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,Why do two semantically similar sentences sometimes have low cosine scores?,2,0.27154141664505005,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,Why do two semantically similar sentences sometimes have low cosine scores?,3,0.26062893867492676,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,Can inner product and cosine similarity give different ranking results?,1,0.38246941566467285,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MiniLM,Can inner product and cosine similarity give different ranking results?,2,0.3287900388240814,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,Can inner product and cosine similarity give different ranking results?,3,0.255531370639801,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,Explain retrieval augmented generation in simple terms,1,0.6321811079978943,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,Explain retrieval augmented generation in simple terms,2,0.4723784327507019,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Explain retrieval augmented generation in simple terms,3,0.44936424493789673,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,How does retrieval reduce hallucinations?,1,0.1787140667438507,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,How does retrieval reduce hallucinations?,2,0.14835986495018005,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,How does retrieval reduce hallucinations?,3,0.12169240415096283,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,What is the advantage of RAG over fine-tuning?,1,0.39482539892196655,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,What is the advantage of RAG over fine-tuning?,2,0.29052668809890747,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is the advantage of RAG over fine-tuning?,3,0.14018115401268005,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,What is chunking and why do we use overlap?,1,0.5491010546684265,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,What is chunking and why do we use overlap?,2,0.5349228382110596,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,What is chunking and why do we use overlap?,3,0.20898984372615814,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,How does chunk size affect retrieval quality?,1,0.5591299533843994,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,How does chunk size affect retrieval quality?,2,0.38063156604766846,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,How does chunk size affect retrieval quality?,3,0.3681075870990753,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is recursive character text splitting?,1,0.7990330457687378,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,What is recursive character text splitting?,2,0.40532824397087097,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,What is recursive character text splitting?,3,0.20647157728672028,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,What are text embeddings and how do they work?,1,0.5781331062316895,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,What are text embeddings and how do they work?,2,0.4726218581199646,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,What are text embeddings and how do they work?,3,0.379623681306839,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,Which embedding models are popular for RAG?,1,0.6085334420204163,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,Which embedding models are popular for RAG?,2,0.4271005094051361,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Which embedding models are popular for RAG?,3,0.4246147871017456,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is FAISS and how does it work?,1,0.2173236608505249,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MPNet,What is FAISS and how does it work?,2,0.2090272307395935,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is FAISS and how does it work?,3,0.19105933606624603,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,What are the different FAISS index types?,1,0.2601870894432068,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MPNet,What are the different FAISS index types?,2,0.22674895823001862,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What are the different FAISS index types?,3,0.18721893429756165,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,What is HyDE in retrieval?,1,0.4175461530685425,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,What is HyDE in retrieval?,2,0.2723357081413269,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is HyDE in retrieval?,3,0.2342066466808319,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,How does hypothetical document embedding improve search?,1,0.6620439887046814,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,How does hypothetical document embedding improve search?,2,0.6225837469100952,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,How does hypothetical document embedding improve search?,3,0.5328607559204102,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,How do we evaluate retrieval quality?,1,0.6595370173454285,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,How do we evaluate retrieval quality?,2,0.34600818157196045,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,How do we evaluate retrieval quality?,3,0.3206771910190582,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,What is Mean Reciprocal Rank (MRR)?,1,0.3417859971523285,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,What is Mean Reciprocal Rank (MRR)?,2,0.17503181099891663,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,What is Mean Reciprocal Rank (MRR)?,3,0.1616780012845993,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,Why does adding retrieved context help LLM answers stay accurate?,1,0.4275661110877991,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Why does adding retrieved context help LLM answers stay accurate?,2,0.3556707203388214,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,Why does adding retrieved context help LLM answers stay accurate?,3,0.3479481041431427,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Does overlap always improve retrieval precision?,1,0.3194406032562256,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,Does overlap always improve retrieval precision?,2,0.3165592551231384,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Does overlap always improve retrieval precision?,3,0.3063874840736389,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,Should I retrain my model or just add a search layer?,1,0.3242405652999878,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,Should I retrain my model or just add a search layer?,2,0.2806062400341034,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,Should I retrain my model or just add a search layer?,3,0.23986734449863434,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MPNet,When is updating model weights better than external retrieval?,1,0.3716016709804535,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,When is updating model weights better than external retrieval?,2,0.3714296817779541,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,When is updating model weights better than external retrieval?,3,0.31967946887016296,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,1,0.45537182688713074,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,2,0.41131311655044556,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,3,0.4056025743484497,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,What happens if my chunks are too small to contain a complete answer?,1,0.3276626467704773,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,What happens if my chunks are too small to contain a complete answer?,2,0.29166173934936523,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,What happens if my chunks are too small to contain a complete answer?,3,0.2127065807580948,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Does splitting documents always improve search precision?,1,0.567649245262146,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,Does splitting documents always improve search precision?,2,0.45165443420410156,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,Does splitting documents always improve search precision?,3,0.3317279815673828,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,How do I handle tables and code blocks when segmenting documents?,1,0.4852294921875,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MPNet,How do I handle tables and code blocks when segmenting documents?,2,0.48127317428588867,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MPNet,How do I handle tables and code blocks when segmenting documents?,3,0.2559766173362732,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,Is generating a fake answer before search the same as fine-tuning?,1,0.3447498083114624,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Is generating a fake answer before search the same as fine-tuning?,2,0.30706408619880676,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Is generating a fake answer before search the same as fine-tuning?,3,0.2993101477622986,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,Why would I want the LLM to hallucinate before retrieval?,1,0.16076676547527313,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MPNet,Why would I want the LLM to hallucinate before retrieval?,2,0.15324139595031738,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MPNet,Why would I want the LLM to hallucinate before retrieval?,3,0.1330987513065338,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,1,0.5220791101455688,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,2,0.2827390730381012,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,3,0.2825300693511963,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,1,0.2735658884048462,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,2,0.2252364605665207,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,3,0.20106391608715057,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MPNet,Can inner product and cosine similarity give different ranking results?,1,0.3807494342327118,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MPNet,Can inner product and cosine similarity give different ranking results?,2,0.27919477224349976,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MPNet,Can inner product and cosine similarity give different ranking results?,3,0.27506422996520996,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
